"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        3657,      -8.326857922,      -7.800473501,      -8.548329624,       -9.01173541,      -7.256285822
          0,           0,        3658,      -8.327284366,      -7.800893086,      -8.548819335,        -9.0122036,      -7.256544818
          0,           0,        3659,      -8.327710803,       -7.80131271,      -8.549308866,      -9.012670443,      -7.256799405
          0,           0,        3660,      -8.328137218,      -7.801732346,      -8.549798226,      -9.013137017,      -7.257055014
          0,           0,        3661,      -8.328563602,      -7.802151998,      -8.550287567,      -9.013604018,      -7.257313122
          0,           0,        3662,      -8.328989957,      -7.802571683,      -8.550776947,       -9.01407093,      -7.257572273
          0,           0,        3663,      -8.329416291,      -7.802991402,      -8.551266262,      -9.014537854,      -7.257832699
          0,           0,        3664,      -8.329842615,      -7.803411159,      -8.551755474,      -9.015005204,      -7.258095451
          0,           0,        3665,      -8.330268942,      -7.803830973,      -8.552244558,      -9.015473042,      -7.258360622
          0,           0,        3666,      -8.330695286,      -7.804250888,      -8.552733683,      -9.015941407,      -7.258628285
          0,           0,        3667,      -8.331121657,      -7.804670945,      -8.553222149,      -9.016410299,      -7.258898406
          0,           0,        3668,      -8.331548057,      -7.805091096,      -8.553710307,      -9.016877197,      -7.259161948
          0,           0,        3669,      -8.331974476,      -7.805511298,      -8.554198294,      -9.017344614,      -7.259427925
          0,           0,        3670,      -8.332400922,      -7.805931556,       -8.55468614,      -9.017811996,      -7.259695305
          0,           0,        3671,      -8.332827428,       -7.80635191,      -8.555173801,      -9.018279711,      -7.259964785
          0,           0,        3672,      -8.333254022,      -7.806772351,       -8.55566135,      -9.018748014,      -7.260236814
          0,           0,        3673,      -8.333680713,      -7.807192894,      -8.556148928,      -9.019216927,       -7.26051138
          0,           0,        3674,      -8.334107495,      -7.807613567,      -8.556636374,      -9.019686409,      -7.260788433
          0,           0,        3675,      -8.334534365,      -7.808034373,      -8.557123731,      -9.020156519,      -7.261069483
          0,           0,        3676,      -8.334961315,      -7.808455283,       -8.55761005,      -9.020625377,      -7.261349021
          0,           0,        3677,      -8.335388345,      -7.808876286,      -8.558096301,      -9.021094749,      -7.261630741
          0,           0,        3678,      -8.335815448,      -7.809297402,      -8.558582907,      -9.021563626,      -7.261911807
          0,           0,        3679,      -8.336242634,      -7.809718629,      -8.559069571,      -9.022031437,      -7.262190731
          0,           0,        3680,      -8.336669947,       -7.81013997,      -8.559556304,      -9.022499143,       -7.26247021
          0,           0,        3681,      -8.337097429,      -7.810561437,      -8.560042941,      -9.022967455,       -7.26275214
          0,           0,        3682,      -8.337525095,      -7.810983037,      -8.560529288,      -9.023435625,      -7.263034916
          0,           0,        3683,      -8.337952929,       -7.81140477,      -8.561015517,      -9.023901737,      -7.263310622
          0,           0,        3684,      -8.338380905,      -7.811826593,      -8.561501676,      -9.024367798,      -7.263586313
          0,           0,        3685,      -8.338808996,      -7.812248568,      -8.561987948,      -9.024834462,       -7.26386451
          0,           0,        3686,      -8.339237188,      -7.812670635,      -8.562473665,      -9.025301037,      -7.264139232
          0,           0,        3687,      -8.339665476,       -7.81309275,      -8.562959614,      -9.025766858,      -7.264404956
          0,           0,        3688,      -8.340093862,       -7.81351491,      -8.563445622,      -9.026233209,      -7.264672959
          0,           0,        3689,      -8.340522353,       -7.81393718,      -8.563931328,      -9.026700134,      -7.264943526
          0,           0,        3690,      -8.340951031,      -7.814359572,      -8.564416352,      -9.027167654,      -7.265216679
          0,           0,        3691,      -8.341379927,      -7.814782081,      -8.564901374,      -9.027635788,      -7.265492415
          0,           0,        3692,      -8.341809013,      -7.815204716,      -8.565386591,      -9.028104551,      -7.265770708
          0,           0,        3693,      -8.342238274,      -7.815627471,      -8.565871664,      -9.028573956,      -7.266051528
          0,           0,        3694,      -8.342667706,      -7.816050353,      -8.566356597,      -9.029044015,      -7.266334877
          0,           0,        3695,      -8.343097285,      -7.816473305,      -8.566839001,      -9.029514751,      -7.266620887
          0,           0,        3696,      -8.343526973,      -7.816896511,      -8.567323253,      -9.029984945,      -7.266904873
          0,           0,        3697,      -8.343956744,      -7.817319692,      -8.567808656,      -9.030454376,      -7.267186073
          0,           0,        3698,      -8.344386583,      -7.817742977,      -8.568292885,      -9.030924439,      -7.267469671
          0,           0,        3699,      -8.344816569,      -7.818166424,      -8.568778184,      -9.031395171,      -7.267755769
          0,           0,        3700,      -8.345246659,      -7.818589962,       -8.56926279,       -9.03186659,      -7.268044312
          0,           0,        3701,      -8.345676785,      -7.819013586,      -8.569746747,      -9.032338706,      -7.268335246
          0,           0,        3702,      -8.346106991,      -7.819437272,      -8.570230556,      -9.032811529,      -7.268629018
          0,           0,        3703,       -8.34653733,      -7.819861045,      -8.570714834,      -9.033284526,      -7.268923971
          0,           0,        3704,      -8.346967815,      -7.820284861,      -8.571198365,      -9.033757815,      -7.269220379
          0,           0,        3705,      -8.347398399,       -7.82070883,       -8.57168207,      -9.034231823,      -7.269519151
          0,           0,        3706,      -8.347829001,      -7.821132973,      -8.572166465,      -9.034706536,      -7.269820331
          0,           0,        3707,      -8.348259586,      -7.821557214,      -8.572650432,      -9.035181853,      -7.270123631
          0,           0,        3708,      -8.348690188,      -7.821981534,      -8.573134307,      -9.035657853,      -7.270429103
          0,           0,        3709,      -8.349120864,      -7.822405983,      -8.573618003,      -9.036133802,      -7.270733843
          0,           0,        3710,      -8.349551636,      -7.822830516,       -8.57410036,      -9.036609257,      -7.271036489
          0,           0,        3711,      -8.349982476,      -7.823255059,      -8.574582684,       -9.03708544,      -7.271342218
          0,           0,        3712,      -8.350413329,      -7.823679695,      -8.575065404,      -9.037562359,      -7.271650294
          0,           0,        3713,      -8.350844191,      -7.824104406,      -8.575548302,      -9.038039858,      -7.271960449
          0,           0,        3714,      -8.351275111,      -7.824529241,      -8.576031046,      -9.038517701,      -7.272272481
          0,           0,        3715,      -8.351706165,      -7.824954197,        -8.5765135,      -9.038996311,      -7.272586779
          0,           0,        3716,      -8.352137363,      -7.825379306,      -8.576996019,       -9.03947295,      -7.272894614
          0,           0,        3717,      -8.352568651,      -7.825804494,      -8.577478566,      -9.039946152,      -7.273188549
